num_obra	cod_material	descricao	und_medida	qtdprevista	qtdrealizada	val_material	val_requisitado	nome
0412600120	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	SANDOLÂNDIA
0412600120	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	1	1	5,1505	5,1505	SANDOLÂNDIA
0412600120	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	SANDOLÂNDIA
0412600120	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	SANDOLÂNDIA
0412600120	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	SANDOLÂNDIA
0412600120	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	0	1	5819,26	5819,26	SANDOLÂNDIA
0412600121	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	PARANÃ
0412600121	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PARANÃ
0412600121	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PARANÃ
0412600121	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	PARANÃ
0412600121	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	PARANÃ
0412600121	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	PARANÃ
0412600121	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	PARANÃ
0412600121	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	PARANÃ
0412600121	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	PARANÃ
0412600121	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	PARANÃ
0412600121	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	0,5	0,5	8,51	4,255	PARANÃ
0412600121	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PARANÃ
0412600121	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PARANÃ
0412600123	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	SÃO VALERIO DA NATIVIDADE
0412600123	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	SÃO VALERIO DA NATIVIDADE
0412600123	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	SÃO VALERIO DA NATIVIDADE
0412600123	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	SÃO VALERIO DA NATIVIDADE
0412600123	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	SÃO VALERIO DA NATIVIDADE
0412600123	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	SÃO VALERIO DA NATIVIDADE
0412600123	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	SÃO VALERIO DA NATIVIDADE
0412600123	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	SÃO VALERIO DA NATIVIDADE
0412600123	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	SÃO VALERIO DA NATIVIDADE
0412600123	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	1	1	4,89	4,89	SÃO VALERIO DA NATIVIDADE
0412600123	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	0,5	0,5	8,51	4,255	SÃO VALERIO DA NATIVIDADE
0412600123	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	SÃO VALERIO DA NATIVIDADE
0412600123	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	SÃO VALERIO DA NATIVIDADE
0412600124	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	PEIXE
0412600124	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PEIXE
0412600124	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PEIXE
0412600124	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	PEIXE
0412600124	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	1	1	52,2258	52,2258	PEIXE
0412600124	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	PEIXE
0412600124	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	PEIXE
0412600124	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	PEIXE
0412600124	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	PEIXE
0412600124	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	1	1	7,22	7,22	PEIXE
0412600124	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	2	2	0,7371	1,4742	PEIXE
0412600124	90440	MANILHA-SAPATILHA ACO-GALV 110X60X34MM 5000DAN	UN	1	1	19,61	19,61	PEIXE
0412600124	90446	OLHAL P/ PARAFUSO DISTR ACO-GALV 74X35MM 30X18MM 50KN	UN	1	1	10,92	10,92	PEIXE
0412600124	90448	GANCHO OLHAL ACO-GALV 130X88X13MM 50KN S/TRAVA	UN	1	1	9,66	9,66	PEIXE
0412600124	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	PEIXE
0412600124	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PEIXE
0412600124	90502	ELO FUSIVEL DISTRIBUICAO TIPO K 6A 500MM	UN	1	0	5,2581	0	PEIXE
0412600124	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	PEIXE
0412600124	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	PEIXE
0412600124	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	0,5	0,5	8,51	4,255	PEIXE
0412600124	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PEIXE
0412600124	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PEIXE
0412600130	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	SANDOLÂNDIA
0412600130	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	SANDOLÂNDIA
0412600130	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	SANDOLÂNDIA
0412600130	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	SANDOLÂNDIA
0412600130	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	SANDOLÂNDIA
0412600130	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	1	1	5,1505	5,1505	SANDOLÂNDIA
0412600130	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	SANDOLÂNDIA
0412600130	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	SANDOLÂNDIA
0412600130	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	SANDOLÂNDIA
0412600131	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	DUERÉ
0412600131	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	DUERÉ
0412600131	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	DUERÉ
0412600131	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	DUERÉ
0412600131	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	DUERÉ
0412600131	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	1	1	5,1505	5,1505	DUERÉ
0412600131	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	DUERÉ
0412600131	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	DUERÉ
0412600131	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	DUERÉ
0412600131	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	DUERÉ
0412600132	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	SÃO VALERIO DA NATIVIDADE
0412600132	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	SÃO VALERIO DA NATIVIDADE
0412600132	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	SÃO VALERIO DA NATIVIDADE
0412600132	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	2,2	2,2	82,62	181,764	SÃO VALERIO DA NATIVIDADE
0412600132	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	SÃO VALERIO DA NATIVIDADE
0412600132	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	SÃO VALERIO DA NATIVIDADE
0412600132	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	SÃO VALERIO DA NATIVIDADE
0412600132	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	SÃO VALERIO DA NATIVIDADE
0412600132	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	SÃO VALERIO DA NATIVIDADE
0412600132	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	SÃO VALERIO DA NATIVIDADE
0412600132	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	1	1	114,76	114,76	SÃO VALERIO DA NATIVIDADE
0412600132	90490	CONECTOR ATERR CUNHA COBRE CB/HST 16-25MM2 14,3MM	UN	1	1	15,185	15,185	SÃO VALERIO DA NATIVIDADE
0412600132	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	SÃO VALERIO DA NATIVIDADE
0412600132	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	SÃO VALERIO DA NATIVIDADE
0412600132	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	SÃO VALERIO DA NATIVIDADE
0412600132	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	1	1	4,89	4,89	SÃO VALERIO DA NATIVIDADE
0412600132	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	0,5	0,5	8,51	4,255	SÃO VALERIO DA NATIVIDADE
0412600132	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	SÃO VALERIO DA NATIVIDADE
0412600132	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	SÃO VALERIO DA NATIVIDADE
0412600133	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	PARANÃ
0412600133	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PARANÃ
0412600133	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PARANÃ
0412600133	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	2,2	2,2	82,62	181,764	PARANÃ
0412600133	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	PARANÃ
0412600133	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	PARANÃ
0412600133	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	PARANÃ
0412600133	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	PARANÃ
0412600133	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	PARANÃ
0412600133	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	1	1	114,76	114,76	PARANÃ
0412600133	90490	CONECTOR ATERR CUNHA COBRE CB/HST 16-25MM2 14,3MM	UN	1	1	15,185	15,185	PARANÃ
0412600133	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PARANÃ
0412600133	90560	CABO ALUM NU CAA/ASCR 1F 4AWG SWAN	KG	0,27	0,27	24,93	6,7311	PARANÃ
0412600133	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	PARANÃ
0412600133	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	2	2	6,775	13,55	PARANÃ
0412600133	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	0,5	0,5	8,51	4,255	PARANÃ
0412600133	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PARANÃ
0412600133	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PARANÃ
0412600135	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	SÃO VALERIO DA NATIVIDADE
0412600135	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	SÃO VALERIO DA NATIVIDADE
0412600135	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	SÃO VALERIO DA NATIVIDADE
0412600135	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	2	2	7,41	14,82	SÃO VALERIO DA NATIVIDADE
0412600135	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	1	1	10,855	10,855	SÃO VALERIO DA NATIVIDADE
0412600135	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	1	1	5,1505	5,1505	SÃO VALERIO DA NATIVIDADE
0412600135	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	SÃO VALERIO DA NATIVIDADE
0412600135	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	SÃO VALERIO DA NATIVIDADE
0412600135	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	SÃO VALERIO DA NATIVIDADE
0412600135	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	SÃO VALERIO DA NATIVIDADE
0412600136	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	FORMOSO DO ARAGUAIA
0412600136	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	FORMOSO DO ARAGUAIA
0412600136	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	FORMOSO DO ARAGUAIA
0412600136	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	3	3	7,41	22,23	FORMOSO DO ARAGUAIA
0412600136	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	FORMOSO DO ARAGUAIA
0412600136	90497	ELO FUSIVEL DISTRIBUICAO TIPO H 0,5A 500MM	UN	1	1	5,1505	5,1505	FORMOSO DO ARAGUAIA
0412600136	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	FORMOSO DO ARAGUAIA
0412600136	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	FORMOSO DO ARAGUAIA
0412600136	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	3	3	7,08	21,24	FORMOSO DO ARAGUAIA
0412600136	91639	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 25KVA CL2 5TP	UN	1	1	7717,245	7717,245	FORMOSO DO ARAGUAIA
0412600143	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	2	2	7,22	14,44	PEIXE
0412600143	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PEIXE
0412600143	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PEIXE
0412600143	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	PEIXE
0412600143	90279	ISOLADOR BASTAO POLIM ANCOR 36.2KV 550MM 745MM 50KN GO	UN	1	1	52,2258	52,2258	PEIXE
0412600143	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	PEIXE
0412600143	90333	CONEC TERM CPR CB/BAR RT RLD ALUM 2F 5,60-6,60MM 145X32MM	UN	2	2	7,41	14,82	PEIXE
0412600143	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	PEIXE
0412600143	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	1	1	10,855	10,855	PEIXE
0412600143	90363	PARAFUSO DISTR CAB QUAD ACO-GALV M16 250MM 5000DAN	UN	1	1	7,22	7,22	PEIXE
0412600143	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	2	2	0,7371	1,4742	PEIXE
0412600143	90440	MANILHA-SAPATILHA ACO-GALV 110X60X34MM 5000DAN	UN	1	1	19,61	19,61	PEIXE
0412600143	90446	OLHAL P/ PARAFUSO DISTR ACO-GALV 74X35MM 30X18MM 50KN	UN	1	1	10,92	10,92	PEIXE
0412600143	90448	GANCHO OLHAL ACO-GALV 130X88X13MM 50KN S/TRAVA	UN	1	1	9,66	9,66	PEIXE
0412600143	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	PEIXE
0412600143	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	2	2	6,07	12,14	PEIXE
0412600143	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	PEIXE
0412600143	90826	CONEC TERM CPR CB/BAR RT RLD ALUM 1F 7,70-8,60MM 85X23MM	UN	2	2	4,89	9,78	PEIXE
0412600143	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PEIXE
0412600143	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PEIXE
0412600144	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	ARAGUACU
0412600144	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	ARAGUACU
0412600144	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	ARAGUACU
0412600144	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	1	1	29,56	29,56	ARAGUACU
0412600144	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	ARAGUACU
0412600144	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	4	4	0,7371	2,9484	ARAGUACU
0412600144	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	1	1	84,655	84,655	ARAGUACU
0412600144	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	3	3	6,07	18,21	ARAGUACU
0412600144	90797	CONECTOR CUNHA ALUM CN-13 6,55-10,11/5,18-8,38MM VRM	UN	1	1	6,775	6,775	ARAGUACU
0412600144	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	ARAGUACU
0412600144	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	ARAGUACU
0412600145	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	2	2	16,49	32,98	PARANÃ
0412600145	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	1	1	182,19	182,19	PARANÃ
0412600145	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	3	3	5,97	17,91	PARANÃ
0412600145	90355	CONECTOR DERIV PERF RSI CB/CB 1,0KV 35-120MM2/10-35MM2	UN	2	2	10,855	21,71	PARANÃ
0412600145	90389	ARRUELA QUADRADA ACO GALV 38X18X3MM	UN	4	4	0,7371	2,9484	PARANÃ
0412600145	90498	ELO FUSIVEL DISTRIBUICAO TIPO H 1A 500MM	UN	1	1	6,07	6,07	PARANÃ
0412600145	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	1	1	11,26	11,26	PARANÃ
0412600145	90837	MASSA PARA CALAFETAR NA COR CINZA	KG	0,5	0,5	8,51	4,255	PARANÃ
0412600145	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	2	2	7,08	14,16	PARANÃ
0412600145	91638	TRANSF DISTR AER OVI 1F 19,919KV 440/220V 15KVA CL2 5TP	UN	1	1	5819,26	5819,26	PARANÃ
0412600146	35797	ELETRODUTO RIGIDO PVC PRETO BSP 1/2 	PC	1	1	7,22	7,22	SUCUPIRA
0412600146	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	SUCUPIRA
0412600146	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	SUCUPIRA
0412600146	90257	CABO ACO COBREADO 1F LCA IACS53% 7X2,06MM 25MM2	KG	2,2	2,2	82,62	181,764	SUCUPIRA
0412600146	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	8	8	5,97	47,76	SUCUPIRA
0412600146	90300	ARAME REDOND ACO-GALV DURA 2,77MM BWG12	KG	0,5	0,5	17,6989	8,84945	SUCUPIRA
0412600146	90345	CONEC DERIV CUNHA-ESTRIBO ALUM/COBR 5,88-8,01MM/2AWG VM	UN	3	3	29,56	88,68	SUCUPIRA
0412600146	90460	CONECTOR GRAMPO LINHA VIVA COBR 2-1/0AWG/8-2/0AWG 100A	UN	3	3	84,655	253,965	SUCUPIRA
0412600146	90462	HASTE ATERRAMENTO CIRC S/RSC 2400MM 14,3MM 0.254MMM	UN	1	1	114,76	114,76	SUCUPIRA
0412600146	90490	CONECTOR ATERR CUNHA COBRE CB/HST 16-25MM2 14,3MM	UN	1	1	15,185	15,185	SUCUPIRA
0412600146	90586	CAPA PROTETORA TRANSF MT PEAD 15/36,2KV 135X110MM	UN	3	3	11,26	33,78	SUCUPIRA
0412600146	90836	CABO ACO COBREADO 1F LCA IACS53% 3X2,59MM 16MM2	KG	0,5	0	76,9	0	SUCUPIRA
0412600146	91197	TRANSF DISTR AER OVI 3F 34,5KV 380/220V 30KVA CL2 4TP	UN	1	1	13519,645	13519,645	SUCUPIRA
0412600146	91217	CABO COBRE ISOLAD 450/750V BWF/PVC 10MM2 CL2/4/5 PRT	M	5	5	7,08	35,4	SUCUPIRA
0412600147	90084	TRANSF DISTR AER OMI 3F 34,5KV 380/220V 112,5KVA CL2 4TP	UN	1	1	23101,35	23101,35	SANDOLÂNDIA
0412600147	90208	PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSI	UN	3	3	16,49	49,47	SANDOLÂNDIA
0412600147	90212	PARA-RAIOS DISTR MT POLIM 30KV 10KA OX ZN S/CENT S/FERR	UN	3	3	182,19	546,57	SANDOLÂNDIA
0412600147	90266	CABO ALUM PROT SPL XLPE 1F 15,0KV 50MM2 BLOQ CNZ	M	12	12	5,97	71,64	SANDOLÂNDIA
